deviceTime_utc,deviceTime_local,deviceTime_unix,co2_ppm,noise
2019-03-17 02:31:30+00:00,2019-03-16 19:31:30-07:00,1552789890,618.8254166666667,3.2118750000000005
2019-03-16 22:31:30+00:00,2019-03-16 15:31:30-07:00,1552775490,621.535625,3.204166666666667
2019-03-16 18:31:30+00:00,2019-03-16 11:31:30-07:00,1552761090,667.336875,3.1879166666666663
2019-03-16 14:31:30+00:00,2019-03-16 07:31:30-07:00,1552746690,778.1993749999998,3.2083333333333335
2019-03-16 10:31:30+00:00,2019-03-16 03:31:30-07:00,1552732290,733.1574999999999,3.2154166666666666
2019-03-16 06:31:30+00:00,2019-03-15 23:31:30-07:00,1552717890,670.3252083333333,3.1806250000000005
2019-03-16 02:31:30+00:00,2019-03-15 19:31:30-07:00,1552703490,611.9879166666667,3.2083333333333335
2019-03-15 22:31:30+00:00,2019-03-15 15:31:30-07:00,1552689090,630.1660416666667,3.2147916666666667
2019-03-15 18:31:30+00:00,2019-03-15 11:31:30-07:00,1552674690,687.9122916666665,3.1972916666666666
2019-03-15 14:31:30+00:00,2019-03-15 07:31:30-07:00,1552660290,783.9787499999999,3.2072916666666664
2019-03-15 10:31:30+00:00,2019-03-15 03:31:30-07:00,1552645890,754.3487500000001,3.218125
2019-03-15 06:31:30+00:00,2019-03-14 23:31:30-07:00,1552631490,707.8189583333333,3.196875
2019-03-15 02:31:30+00:00,2019-03-14 19:31:30-07:00,1552617090,584.6483333333334,3.199791666666666
2019-03-14 22:31:30+00:00,2019-03-14 15:31:30-07:00,1552602690,522.5979166666666,3.222083333333334
2019-03-14 18:31:30+00:00,2019-03-14 11:31:30-07:00,1552588290,581.545625,3.1987500000000004
2019-03-14 14:31:30+00:00,2019-03-14 07:31:30-07:00,1552573890,771.0933333333332,3.20125
2019-03-14 10:31:30+00:00,2019-03-14 03:31:30-07:00,1552559490,720.6620833333333,3.2120833333333336
2019-03-14 06:31:30+00:00,2019-03-13 23:31:30-07:00,1552545090,638.5320833333334,3.2118750000000005
2019-03-14 02:31:30+00:00,2019-03-13 19:31:30-07:00,1552530690,559.9322916666666,3.1929166666666666
2019-03-13 22:31:30+00:00,2019-03-13 15:31:30-07:00,1552516290,511.20625,3.1933333333333334
2019-03-13 18:31:30+00:00,2019-03-13 11:31:30-07:00,1552501890,523.3479166666666,3.215
2019-03-13 14:31:30+00:00,2019-03-13 07:31:30-07:00,1552487490,552.3720833333333,3.19
2019-03-13 10:31:30+00:00,2019-03-13 03:31:30-07:00,1552473090,532.5629166666666,3.19875
2019-03-13 06:31:30+00:00,2019-03-12 23:31:30-07:00,1552458690,541.08625,3.1945833333333327
2019-03-13 02:31:30+00:00,2019-03-12 19:31:30-07:00,1552444290,531.6677083333333,3.2127083333333335
2019-03-12 22:31:30+00:00,2019-03-12 15:31:30-07:00,1552429890,506.51083333333327,3.197291666666667
2019-03-12 18:31:30+00:00,2019-03-12 11:31:30-07:00,1552415490,552.1985416666666,3.1891666666666665
2019-03-12 14:31:30+00:00,2019-03-12 07:31:30-07:00,1552401090,660.5722916666667,3.2120833333333336
2019-03-12 10:31:30+00:00,2019-03-12 03:31:30-07:00,1552386690,659.674375,3.216875
2019-03-12 06:31:30+00:00,2019-03-11 23:31:30-07:00,1552372290,617.369375,3.1910416666666666
2019-03-12 02:31:30+00:00,2019-03-11 19:31:30-07:00,1552357890,534.663125,3.1979166666666665
2019-03-11 22:31:30+00:00,2019-03-11 15:31:30-07:00,1552343490,491.8128571428572,3.213673469387755
2019-03-11 18:31:30+00:00,2019-03-11 11:31:30-07:00,1552329090,558.3502083333333,3.204791666666667
2019-03-11 14:31:30+00:00,2019-03-11 07:31:30-07:00,1552314690,711.4350000000001,3.1927083333333335
2019-03-11 10:31:30+00:00,2019-03-11 03:31:30-07:00,1552300290,674.2947916666667,3.1966666666666668
2019-03-11 08:16:30+00:00,2019-03-11 01:16:30-07:00,1552292190,639.2916666666666,3.188333333333333
2019-03-04 06:15:27+00:00,2019-03-03 22:15:27-08:00,1551680127,499.48799999999994,3.225
2019-03-04 02:35:27+00:00,2019-03-03 18:35:27-08:00,1551666927,500.6897916666667,3.2183333333333337
2019-03-03 22:35:27+00:00,2019-03-03 14:35:27-08:00,1551652527,505.52333333333337,3.229791666666667
2019-03-03 18:35:27+00:00,2019-03-03 10:35:27-08:00,1551638127,536.2427083333333,3.219375
2019-03-03 14:35:27+00:00,2019-03-03 06:35:27-08:00,1551623727,555.7029166666666,3.2137500000000006
2019-03-03 10:35:27+00:00,2019-03-03 02:35:27-08:00,1551609327,556.3945833333333,3.2131250000000002
2019-03-03 06:35:27+00:00,2019-03-02 22:35:27-08:00,1551594927,556.386875,3.219375
2019-03-03 02:35:27+00:00,2019-03-02 18:35:27-08:00,1551580527,551.1129166666666,3.2270833333333333
2019-03-02 22:35:27+00:00,2019-03-02 14:35:27-08:00,1551566127,538.2616666666667,3.2470833333333338
2019-03-02 20:15:27+00:00,2019-03-02 12:15:27-08:00,1551557727,533.98125,3.24625
