deviceTime_utc,deviceTime_local,deviceTime_unix,co2_ppm,noise
2019-05-23 19:26:30+00:00,2019-05-23 12:26:30-07:00,1558639590,0.0,0.0
2019-04-30 02:35:04+00:00,2019-04-29 19:35:04-07:00,1556591704,0.0,0.0
