deviceTime_utc,deviceTime_local,deviceTime_unix,temperature,pressure,humidity
2018-01-30 22:55:45+00:00,2018-01-31 07:55:45+09:00,1517352945,22.193333333333335,990.0222222222224,25.028888888888886
