deviceTime_utc,deviceTime_local,deviceTime_unix,cpm,cpmError
2019-01-04 05:55:42+00:00,2019-01-03 21:55:42-08:00,1546581342,2.6053422370617696,0.02949402042938656
2019-01-02 06:30:42+00:00,2019-01-01 22:30:42-08:00,1546410642,2.5965811965811967,0.029794631516554232
2018-12-31 14:00:42+00:00,2018-12-31 06:00:42-08:00,1546264842,2.6193548387096772,0.03605451372099488
2018-12-28 21:15:45+00:00,2018-12-28 13:15:45-08:00,1546031745,2.6335260115606935,0.03901627059118198
2018-12-27 07:20:40+00:00,2018-12-26 23:20:40-08:00,1545895240,2.686837606837607,0.030308034571753423
2018-12-25 07:25:40+00:00,2018-12-24 23:25:40-08:00,1545722740,2.6615646258503403,0.030088105464207707
2018-12-23 01:45:52+00:00,2018-12-22 17:45:52-08:00,1545529552,2.579295154185022,0.03370835759700663
2018-12-21 07:30:52+00:00,2018-12-20 23:30:52-08:00,1545377452,2.65414551607445,0.029969784648932116
2018-12-19 18:55:52+00:00,2018-12-19 10:55:52-08:00,1545245752,2.5735191637630668,0.04234847276442787
2018-12-17 13:05:52+00:00,2018-12-17 05:05:52-08:00,1545051952,2.647126436781609,0.03900432069185552
2018-12-15 12:05:50+00:00,2018-12-15 04:05:50-08:00,1544875550,2.736734693877551,0.07473401397387981
2018-12-12 22:55:50+00:00,2018-12-12 14:55:50-08:00,1544655350,2.5225974025974027,0.036200002888694745
2018-12-11 18:55:50+00:00,2018-12-11 10:55:50-08:00,1544554550,2.5206153846153843,0.03938461538461538
2018-12-08 23:00:51+00:00,2018-12-08 15:00:51-08:00,1544310051,2.6186046511627907,0.033275101962873956
2018-12-07 08:28:38+00:00,2018-12-07 00:28:38-08:00,1544171318,2.6771474878444086,0.029458359963660447
2018-12-05 06:25:51+00:00,2018-12-04 22:25:51-08:00,1543991151,2.608532423208191,0.029837628985628604
2018-12-03 14:55:51+00:00,2018-12-03 06:55:51-08:00,1543848951,2.619895287958115,0.03703610300277988
2018-11-30 21:45:48+00:00,2018-11-30 13:45:48-08:00,1543614348,2.66890756302521,0.038667639051512374
