deviceTime_utc,deviceTime_local,deviceTime_unix,co2_ppm,noise
2019-04-01 00:01:17+00:00,2019-04-01 09:01:17+09:00,1554076877,2009.2104255319152,2.1095744680851056
2019-03-31 19:55:49+00:00,2019-04-01 04:55:49+09:00,1554062149,556.3072916666666,2.0974999999999997
2019-03-31 15:55:49+00:00,2019-04-01 00:55:49+09:00,1554047749,582.9945833333334,2.1158333333333332
2019-03-31 11:55:49+00:00,2019-03-31 20:55:49+09:00,1554033349,771.0104166666666,2.122708333333333
2019-03-31 07:55:49+00:00,2019-03-31 16:55:49+09:00,1554018949,635.9158333333334,2.1214583333333334
2019-03-31 03:55:49+00:00,2019-03-31 12:55:49+09:00,1554004549,878.9727083333333,2.1181249999999996
2019-03-30 23:55:49+00:00,2019-03-31 08:55:49+09:00,1553990149,1734.5102083333331,2.1164583333333336
2019-03-30 19:55:49+00:00,2019-03-31 04:55:49+09:00,1553975749,552.2604166666666,2.111458333333333
2019-03-30 15:55:49+00:00,2019-03-31 00:55:49+09:00,1553961349,593.49125,2.1160416666666664
2019-03-30 11:55:49+00:00,2019-03-30 20:55:49+09:00,1553946949,1003.0310416666666,2.1189583333333335
2019-03-30 07:55:49+00:00,2019-03-30 16:55:49+09:00,1553932549,935.8791666666666,2.1258333333333335
2019-03-30 03:55:49+00:00,2019-03-30 12:55:49+09:00,1553918149,967.2429166666667,2.118125
2019-03-29 23:55:49+00:00,2019-03-30 08:55:49+09:00,1553903749,2448.574375,2.1172916666666666
2019-03-29 19:55:49+00:00,2019-03-30 04:55:49+09:00,1553889349,771.7822916666668,2.105833333333333
2019-03-29 15:55:49+00:00,2019-03-30 00:55:49+09:00,1553874949,633.6760416666667,2.115
2019-03-29 11:55:49+00:00,2019-03-29 20:55:49+09:00,1553860549,1473.1693750000002,2.1135416666666664
2019-03-29 07:55:49+00:00,2019-03-29 16:55:49+09:00,1553846149,1356.3922916666666,2.113958333333333
2019-03-29 03:55:49+00:00,2019-03-29 12:55:49+09:00,1553831749,1292.81375,2.1252083333333336
2019-03-28 23:55:49+00:00,2019-03-29 08:55:49+09:00,1553817349,2269.6610416666667,2.1181250000000005
